networkId,roadTemperature,airTemperature,airHumidity,batteryLevel,rssi,rsrq,seqNumber,firmwareVersion,time,createdAt
14484CA85F912,-3.3,-0.8,78.0,6.0,,,,,2024-02-18 10:22:30.000,2024-02-18 10:23:28.984
14484CA85F912,,,,,26.0,3.0,29526.0,"1,7",2024-02-18 10:23:26.057,2024-02-18 10:23:26.183
14484CA85F912,-3.2,-0.9,78.0,6.0,,,,,2024-02-18 10:27:30.000,2024-02-18 10:28:31.179
14484CA85F912,,,,,27.0,4.0,29527.0,"1,7",2024-02-18 10:28:27.654,2024-02-18 10:28:28.653
14484CA85F912,-2.9,-0.6,79.0,6.0,,,,,2024-02-18 10:32:30.000,2024-02-18 10:33:30.669
14484CA85F912,,,,,26.0,3.0,29528.0,"1,7",2024-02-18 10:33:27.569,2024-02-18 10:33:27.807
14484CA85F912,-2.7,-0.5,78.0,6.0,,,,,2024-02-18 10:37:30.000,2024-02-18 10:38:32.413
14484CA85F912,,,,,27.0,3.0,29529.0,"1,7",2024-02-18 10:38:29.017,2024-02-18 10:38:29.292
14484CA85F912,-2.5,-0.7,77.0,6.0,,,,,2024-02-18 10:42:30.000,2024-02-18 10:43:32.187
14484CA85F912,,,,,27.0,4.0,29530.0,"1,7",2024-02-18 10:43:28.938,2024-02-18 10:43:29.042
14484CA85F912,-2.3,-0.6,78.0,6.0,,,,,2024-02-18 10:47:30.000,2024-02-18 10:48:28.242
14484CA85F912,,,,,26.0,4.0,29531.0,"1,7",2024-02-18 10:48:25.178,2024-02-18 10:48:25.411
14484CA85F912,-2.0,-0.3,77.0,6.0,,,,,2024-02-18 10:52:30.000,2024-02-18 10:53:30.994
14484CA85F912,,,,,27.0,4.0,29532.0,"1,7",2024-02-18 10:53:27.658,2024-02-18 10:53:27.814
14484CA85F912,-1.5,0.0,76.0,6.0,,,,,2024-02-18 10:57:30.000,2024-02-18 10:58:30.613
14484CA85F912,,,,,26.0,3.0,29533.0,"1,7",2024-02-18 10:58:27.337,2024-02-18 10:58:27.416
14484CA85F912,-1.1,0.2,76.0,6.0,,,,,2024-02-18 11:02:30.000,2024-02-18 11:03:31.270
14484CA85F912,,,,,26.0,3.0,29534.0,"1,7",2024-02-18 11:03:27.814,2024-02-18 11:03:27.982
14484CA85F912,-0.9,0.3,75.0,6.0,,,,,2024-02-18 11:07:30.000,2024-02-18 11:08:32.106
14484CA85F912,,,,,27.0,3.0,29535.0,"1,7",2024-02-18 11:08:29.093,2024-02-18 11:08:29.257
14484CA85F912,-0.8,0.5,75.0,6.0,,,,,2024-02-18 11:12:30.000,2024-02-18 11:13:32.091
14484CA85F912,,,,,27.0,3.0,29536.0,"1,7",2024-02-18 11:13:27.820,2024-02-18 11:13:28.161
14484CA85F912,-0.5,0.4,74.0,6.0,,,,,2024-02-18 11:17:30.000,2024-02-18 11:18:30.787
14484CA85F912,,,,,26.0,3.0,29537.0,"1,7",2024-02-18 11:18:27.817,2024-02-18 11:18:28.005
14484CA85F912,-0.4,0.2,72.0,6.0,,,,,2024-02-18 11:22:30.000,2024-02-18 11:23:31.685
14484CA85F912,,,,,27.0,3.0,29538.0,"1,7",2024-02-18 11:23:27.512,2024-02-18 11:23:27.864
14484CA85F912,-0.4,0.3,74.0,6.0,,,,,2024-02-18 11:27:30.000,2024-02-18 11:28:33.157
14484CA85F912,,,,,26.0,3.0,29539.0,"1,7",2024-02-18 11:28:29.259,2024-02-18 11:28:29.533
14484CA85F912,-0.4,0.4,73.0,6.0,,,,,2024-02-18 11:32:30.000,2024-02-18 11:33:35.060
14484CA85F912,,,,,27.0,3.0,29540.0,"1,7",2024-02-18 11:33:32.060,2024-02-18 11:33:32.210
14484CA85F912,-0.6,0.4,72.0,6.0,,,,,2024-02-18 11:37:30.000,2024-02-18 11:38:30.793
14484CA85F912,,,,,27.0,3.0,29541.0,"1,7",2024-02-18 11:38:27.813,2024-02-18 11:38:28.076
14484CA85F912,-0.4,0.5,73.0,6.0,,,,,2024-02-18 11:42:30.000,2024-02-18 11:43:31.839
14484CA85F912,,,,,27.0,3.0,29542.0,"1,7",2024-02-18 11:43:28.779,2024-02-18 11:43:29.698
14484CA85F912,0.0,0.8,70.0,6.0,,,,,2024-02-18 11:47:30.000,2024-02-18 11:48:29.726
14484CA85F912,,,,,26.0,4.0,29543.0,"1,7",2024-02-18 11:48:26.540,2024-02-18 11:48:26.733
14484CA85F912,0.2,0.8,69.0,6.0,,,,,2024-02-18 11:52:30.000,2024-02-18 11:53:31.381
14484CA85F912,,,,,27.0,3.0,29544.0,"1,7",2024-02-18 11:53:28.135,2024-02-18 11:53:28.353
14484CA85F912,-0.1,0.7,71.0,6.0,,,,,2024-02-18 11:57:30.000,2024-02-18 11:58:32.009
14484CA85F912,,,,,27.0,3.0,29545.0,"1,7",2024-02-18 11:58:28.699,2024-02-18 11:58:29.001
14484CA85F912,-0.1,0.8,70.0,6.0,,,,,2024-02-18 12:02:30.000,2024-02-18 12:03:29.695
14484CA85F912,,,,,28.0,4.0,29546.0,"1,7",2024-02-18 12:03:26.700,2024-02-18 12:03:26.947
14484CA85F912,-0.3,0.9,70.0,6.0,,,,,2024-02-18 12:07:30.000,2024-02-18 12:08:31.399
14484CA85F912,,,,,27.0,4.0,29547.0,"1,7",2024-02-18 12:08:27.978,2024-02-18 12:08:28.896
14484CA85F912,-0.4,0.8,69.0,6.0,,,,,2024-02-18 12:12:30.000,2024-02-18 12:13:29.204
14484CA85F912,,,,,27.0,3.0,29548.0,"1,7",2024-02-18 12:13:26.212,2024-02-18 12:13:26.411
14484CA85F912,-0.4,0.8,69.0,6.0,,,,,2024-02-18 12:17:30.000,2024-02-18 12:18:31.400
14484CA85F912,,,,,27.0,4.0,29549.0,"1,7",2024-02-18 12:18:28.458,2024-02-18 12:18:28.614
14484CA85F912,-0.3,0.9,69.0,6.0,,,,,2024-02-18 12:22:30.000,2024-02-18 12:23:34.262
14484CA85F912,,,,,27.0,4.0,29550.0,"1,7",2024-02-18 12:23:30.858,2024-02-18 12:23:30.941
14484CA85F912,-0.2,0.9,69.0,6.0,,,,,2024-02-18 12:27:30.000,2024-02-18 12:28:30.331
14484CA85F912,,,,,27.0,4.0,29551.0,"1,7",2024-02-18 12:28:26.853,2024-02-18 12:28:27.700
14484CA85F912,-0.1,0.9,69.0,6.0,,,,,2024-02-18 12:32:30.000,2024-02-18 12:33:30.883
14484CA85F912,,,,,27.0,3.0,29552.0,"1,7",2024-02-18 12:33:27.899,2024-02-18 12:33:28.028
14484CA85F912,0.1,1.0,70.0,6.0,,,,,2024-02-18 12:37:30.000,2024-02-18 12:38:29.405
14484CA85F912,,,,,27.0,3.0,29553.0,"1,7",2024-02-18 12:38:26.380,2024-02-18 12:38:26.899
14484CA85F912,0.2,1.2,70.0,6.0,,,,,2024-02-18 12:42:30.000,2024-02-18 12:43:31.481
14484CA85F912,,,,,27.0,4.0,29554.0,"1,7",2024-02-18 12:43:28.455,2024-02-18 12:43:28.527
14484CA85F912,0.5,1.3,69.0,6.0,,,,,2024-02-18 12:47:30.000,2024-02-18 12:48:32.686
14484CA85F912,,,,,31.0,3.0,29555.0,"1,7",2024-02-18 12:48:29.729,2024-02-18 12:48:30.133
14484CA85F912,0.7,1.3,68.0,6.0,,,,,2024-02-18 12:52:30.000,2024-02-18 12:53:29.894
14484CA85F912,,,,,27.0,3.0,29556.0,"1,7",2024-02-18 12:53:26.937,2024-02-18 12:53:27.102
14484CA85F912,1.4,1.8,70.0,6.0,,,,,2024-02-18 12:57:30.000,2024-02-18 12:58:34.857
14484CA85F912,,,,,27.0,3.0,29557.0,"1,7",2024-02-18 12:58:30.939,2024-02-18 12:58:32.589
14484CA85F912,2.2,2.6,65.0,6.0,,,,,2024-02-18 13:02:30.000,2024-02-18 13:03:29.560
14484CA85F912,,,,,27.0,3.0,29558.0,"1,7",2024-02-18 13:03:26.534,2024-02-18 13:03:26.812
14484CA85F912,2.6,2.6,60.0,6.0,,,,,2024-02-18 13:07:30.000,2024-02-18 13:08:30.091
14484CA85F912,,,,,27.0,3.0,29559.0,"1,7",2024-02-18 13:08:27.102,2024-02-18 13:08:27.937
14484CA85F912,2.9,2.5,60.0,6.0,,,,,2024-02-18 13:12:30.000,2024-02-18 13:13:33.343
14484CA85F912,,,,,27.0,3.0,29560.0,"1,7",2024-02-18 13:13:29.581,2024-02-18 13:13:30.009
14484CA85F912,3.0,2.6,61.0,6.0,,,,,2024-02-18 13:17:30.000,2024-02-18 13:18:30.441
14484CA85F912,,,,,27.0,3.0,29561.0,"1,7",2024-02-18 13:18:27.097,2024-02-18 13:18:27.169
14484CA85F912,2.9,2.5,62.0,6.0,,,,,2024-02-18 13:22:30.000,2024-02-18 13:23:31.490
14484CA85F912,,,,,27.0,3.0,29562.0,"1,7",2024-02-18 13:23:28.451,2024-02-18 13:23:28.574
14484CA85F912,2.8,2.5,61.0,6.0,,,,,2024-02-18 13:27:30.000,2024-02-18 13:28:29.926
14484CA85F912,,,,,27.0,3.0,29563.0,"1,7",2024-02-18 13:28:26.702,2024-02-18 13:28:27.497
14484CA85F912,2.8,2.6,61.0,6.0,,,,,2024-02-18 13:32:30.000,2024-02-18 13:33:33.156
14484CA85F912,,,,,27.0,3.0,29564.0,"1,7",2024-02-18 13:33:29.738,2024-02-18 13:33:29.865
14484CA85F912,2.7,2.7,60.0,6.0,,,,,2024-02-18 13:37:30.000,2024-02-18 13:38:32.960
14484CA85F912,,,,,27.0,4.0,29565.0,"1,7",2024-02-18 13:38:29.734,2024-02-18 13:38:30.690
14484CA85F912,2.5,2.6,60.0,6.0,,,,,2024-02-18 13:42:30.000,2024-02-18 13:43:29.296
14484CA85F912,,,,,27.0,3.0,29566.0,"1,7",2024-02-18 13:43:26.307,2024-02-18 13:43:26.549
14484CA85F912,2.3,2.5,59.0,6.0,,,,,2024-02-18 13:47:30.000,2024-02-18 13:48:32.970
14484CA85F912,,,,,26.0,3.0,29567.0,"1,7",2024-02-18 13:48:29.898,2024-02-18 13:48:30.070
14484CA85F912,2.1,2.6,59.0,6.0,,,,,2024-02-18 13:52:30.000,2024-02-18 13:53:31.536
14484CA85F912,,,,,27.0,3.0,29568.0,"1,7",2024-02-18 13:53:28.456,2024-02-18 13:53:28.605
14484CA85F912,1.9,2.3,58.0,6.0,,,,,2024-02-18 13:57:30.000,2024-02-18 13:58:31.929
14484CA85F912,,,,,27.0,3.0,29569.0,"1,7",2024-02-18 13:58:28.451,2024-02-18 13:58:28.617
14484CA85F912,1.7,2.0,59.0,6.0,,,,,2024-02-18 14:02:30.000,2024-02-18 14:03:32.793
14484CA85F912,,,,,27.0,3.0,29570.0,"1,7",2024-02-18 14:03:29.741,2024-02-18 14:03:29.937
14484CA85F912,1.5,1.8,58.0,6.0,,,,,2024-02-18 14:07:30.000,2024-02-18 14:08:32.471
14484CA85F912,,,,,27.0,3.0,29571.0,"1,7",2024-02-18 14:08:28.703,2024-02-18 14:08:30.373
14484CA85F912,1.3,1.6,59.0,6.0,,,,,2024-02-18 14:12:30.000,2024-02-18 14:13:33.552
14484CA85F912,,,,,27.0,3.0,29572.0,"1,7",2024-02-18 14:13:29.491,2024-02-18 14:13:29.843
14484CA85F912,1.1,1.7,60.0,6.0,,,,,2024-02-18 14:17:30.000,2024-02-18 14:18:31.668
14484CA85F912,,,,,27.0,3.0,29573.0,"1,7",2024-02-18 14:18:28.461,2024-02-18 14:18:28.993
14484CA85F912,1.0,1.7,61.0,6.0,,,,,2024-02-18 14:22:30.000,2024-02-18 14:23:31.733
14484CA85F912,,,,,27.0,3.0,29574.0,"1,7",2024-02-18 14:23:28.620,2024-02-18 14:23:28.826
14484CA85F912,0.9,1.8,62.0,6.0,,,,,2024-02-18 14:27:30.000,2024-02-18 14:28:34.244
14484CA85F912,,,,,27.0,3.0,29575.0,"1,7",2024-02-18 14:28:31.179,2024-02-18 14:28:31.404
14484CA85F912,0.8,1.9,62.0,6.0,,,,,2024-02-18 14:32:30.000,2024-02-18 14:33:31.185
14484CA85F912,,,,,28.0,3.0,29576.0,"1,7",2024-02-18 14:33:28.138,2024-02-18 14:33:28.445
14484CA85F912,0.8,2.0,68.0,6.0,,,,,2024-02-18 14:37:30.000,2024-02-18 14:38:33.378
14484CA85F912,,,,,27.0,4.0,29577.0,"1,7",2024-02-18 14:38:30.228,2024-02-18 14:38:30.391
14484CA85F912,0.7,2.2,67.0,6.0,,,,,2024-02-18 14:42:30.000,2024-02-18 14:43:30.329
14484CA85F912,,,,,26.0,3.0,29578.0,"1,7",2024-02-18 14:43:27.217,2024-02-18 14:43:27.378
14484CA85F912,0.6,2.1,64.0,6.0,,,,,2024-02-18 14:47:30.000,2024-02-18 14:48:32.124
14484CA85F912,,,,,27.0,3.0,29579.0,"1,7",2024-02-18 14:48:28.772,2024-02-18 14:48:28.861
14484CA85F912,0.6,2.1,63.0,6.0,,,,,2024-02-18 14:52:30.000,2024-02-18 14:54:23.702
14484CA85F912,,,,,26.0,3.0,29580.0,"1,7",2024-02-18 14:54:20.702,2024-02-18 14:54:22.618
14484CA85F912,0.6,2.5,60.0,5.0,,,,,2024-02-18 14:57:30.000,2024-02-18 14:58:31.881
14484CA85F912,,,,,26.0,3.0,29581.0,"1,7",2024-02-18 14:58:28.778,2024-02-18 14:58:28.926
14484CA85F912,0.6,2.8,58.0,6.0,,,,,2024-02-18 15:02:30.000,2024-02-18 15:03:33.531
14484CA85F912,,,,,27.0,3.0,29582.0,"1,7",2024-02-18 15:03:30.391,2024-02-18 15:03:30.802
14484CA85F912,0.5,2.5,61.0,6.0,,,,,2024-02-18 15:07:30.000,2024-02-18 15:08:32.393
14484CA85F912,,,,,27.0,3.0,29583.0,"1,7",2024-02-18 15:08:28.778,2024-02-18 15:08:29.028
14484CA85F912,0.3,2.2,61.0,6.0,,,,,2024-02-18 15:12:30.000,2024-02-18 15:13:33.275
14484CA85F912,,,,,27.0,3.0,29584.0,"1,7",2024-02-18 15:13:28.862,2024-02-18 15:13:29.296
14484CA85F912,0.1,2.0,61.0,6.0,,,,,2024-02-18 15:17:30.000,2024-02-18 15:18:34.647
14484CA85F912,,,,,28.0,3.0,29585.0,"1,7",2024-02-18 15:18:31.656,2024-02-18 15:18:31.737
14484CA85F912,-0.1,1.8,62.0,6.0,,,,,2024-02-18 15:22:30.000,2024-02-18 15:23:30.610
14484CA85F912,,,,,27.0,3.0,29586.0,"1,7",2024-02-18 15:23:27.651,2024-02-18 15:23:27.967
14484CA85F912,-0.2,1.7,62.0,6.0,,,,,2024-02-18 15:27:30.000,2024-02-18 15:28:34.590
14484CA85F912,,,,,27.0,4.0,29587.0,"1,7",2024-02-18 15:28:30.220,2024-02-18 15:28:30.313
14484CA85F912,-0.4,1.4,64.0,6.0,,,,,2024-02-18 15:32:30.000,2024-02-18 15:33:30.595
14484CA85F912,,,,,27.0,3.0,29588.0,"1,7",2024-02-18 15:33:27.498,2024-02-18 15:33:27.639
14484CA85F912,-0.5,1.2,65.0,6.0,,,,,2024-02-18 15:37:30.000,2024-02-18 15:38:32.001
14484CA85F912,,,,,27.0,3.0,29589.0,"1,7",2024-02-18 15:38:29.012,2024-02-18 15:38:29.306
14484CA85F912,-0.7,1.0,65.0,6.0,,,,,2024-02-18 15:42:30.000,2024-02-18 15:43:37.062
14484CA85F912,,,,,27.0,3.0,29590.0,"1,7",2024-02-18 15:43:33.021,2024-02-18 15:43:33.482
14484CA85F912,-0.8,0.9,66.0,6.0,,,,,2024-02-18 15:47:30.000,2024-02-18 15:48:30.904
14484CA85F912,,,,,27.0,3.0,29591.0,"1,7",2024-02-18 15:48:27.819,2024-02-18 15:48:28.378
14484CA85F912,-0.9,0.9,67.0,6.0,,,,,2024-02-18 15:52:30.000,2024-02-18 15:53:32.287
14484CA85F912,,,,,27.0,3.0,29592.0,"1,7",2024-02-18 15:53:29.182,2024-02-18 15:53:29.711
14484CA85F912,-1.0,0.7,68.0,6.0,,,,,2024-02-18 15:57:30.000,2024-02-18 15:58:30.940
14484CA85F912,,,,,27.0,3.0,29593.0,"1,7",2024-02-18 15:58:27.656,2024-02-18 15:58:27.817
14484CA85F912,-1.1,0.7,67.0,6.0,,,,,2024-02-18 16:02:30.000,2024-02-18 16:03:37.439
14484CA85F912,,,,,27.0,3.0,29594.0,"1,7",2024-02-18 16:03:34.380,2024-02-18 16:03:34.505
14484CA85F912,-1.2,0.6,67.0,6.0,,,,,2024-02-18 16:07:30.000,2024-02-18 16:08:34.056
14484CA85F912,,,,,27.0,4.0,29595.0,"1,7",2024-02-18 16:08:30.536,2024-02-18 16:08:30.624
14484CA85F912,-1.3,0.7,66.0,6.0,,,,,2024-02-18 16:12:30.000,2024-02-18 16:13:31.053
14484CA85F912,,,,,27.0,4.0,29596.0,"1,7",2024-02-18 16:13:27.811,2024-02-18 16:13:28.516
14484CA85F912,-1.4,0.7,66.0,6.0,,,,,2024-02-18 16:17:30.000,2024-02-18 16:18:34.836
14484CA85F912,,,,,27.0,3.0,29597.0,"1,7",2024-02-18 16:18:31.821,2024-02-18 16:18:32.018
14484CA85F912,-1.5,0.6,67.0,6.0,,,,,2024-02-18 16:22:30.000,2024-02-18 16:23:30.801
14484CA85F912,,,,,27.0,3.0,29598.0,"1,7",2024-02-18 16:23:27.499,2024-02-18 16:23:27.570
14484CA85F912,-1.6,0.5,68.0,6.0,,,,,2024-02-18 16:27:30.000,2024-02-18 16:28:32.060
14484CA85F912,,,,,27.0,3.0,29599.0,"1,7",2024-02-18 16:28:28.383,2024-02-18 16:28:28.815
14484CA85F912,-1.7,0.3,68.0,6.0,,,,,2024-02-18 16:32:30.000,2024-02-18 16:33:33.836
14484CA85F912,,,,,27.0,3.0,29600.0,"1,7",2024-02-18 16:33:30.696,2024-02-18 16:33:30.958
14484CA85F912,-1.8,0.0,70.0,6.0,,,,,2024-02-18 16:37:30.000,2024-02-18 16:38:31.118
14484CA85F912,,,,,27.0,4.0,29601.0,"1,7",2024-02-18 16:38:28.139,2024-02-18 16:38:29.072
14484CA85F912,-1.9,-0.2,71.0,6.0,,,,,2024-02-18 16:42:30.000,2024-02-18 16:43:34.008
14484CA85F912,,,,,27.0,3.0,29602.0,"1,7",2024-02-18 16:43:31.017,2024-02-18 16:43:31.108
14484CA85F912,-2.0,-0.3,71.0,5.0,,,,,2024-02-18 16:47:30.000,2024-02-18 16:48:33.221
14484CA85F912,,,,,27.0,3.0,29603.0,"1,7",2024-02-18 16:48:29.333,2024-02-18 16:48:29.704
14484CA85F912,-2.1,-0.5,72.0,5.0,,,,,2024-02-18 16:52:30.000,2024-02-18 16:53:33.769
14484CA85F912,,,,,26.0,3.0,29604.0,"1,7",2024-02-18 16:53:30.865,2024-02-18 16:53:31.535
14484CA85F912,-2.2,-0.4,72.0,5.0,,,,,2024-02-18 16:57:30.000,2024-02-18 16:58:36.429
14484CA85F912,,,,,27.0,3.0,29605.0,"1,7",2024-02-18 16:58:33.421,2024-02-18 16:58:33.633
14484CA85F912,-2.3,-0.4,71.0,5.0,,,,,2024-02-18 17:02:30.000,2024-02-18 17:03:32.650
14484CA85F912,,,,,27.0,3.0,29606.0,"1,7",2024-02-18 17:03:29.255,2024-02-18 17:03:29.520
14484CA85F912,-2.3,-0.6,73.0,5.0,,,,,2024-02-18 17:07:30.000,2024-02-18 17:08:35.219
14484CA85F912,,,,,27.0,3.0,29607.0,"1,7",2024-02-18 17:08:31.980,2024-02-18 17:08:32.091
14484CA85F912,-2.4,-0.7,73.0,5.0,,,,,2024-02-18 17:12:30.000,2024-02-18 17:13:31.293
14484CA85F912,,,,,27.0,4.0,29608.0,"1,7",2024-02-18 17:13:28.139,2024-02-18 17:13:28.751
14484CA85F912,-2.5,-0.3,71.0,5.0,,,,,2024-02-18 17:17:30.000,2024-02-18 17:18:31.592
14484CA85F912,,,,,26.0,3.0,29609.0,"1,7",2024-02-18 17:18:28.703,2024-02-18 17:18:28.872
14484CA85F912,-2.5,0.0,70.0,5.0,,,,,2024-02-18 17:22:30.000,2024-02-18 17:23:36.865
14484CA85F912,,,,,26.0,4.0,29610.0,"1,7",2024-02-18 17:23:33.576,2024-02-18 17:23:33.942
14484CA85F912,-2.5,0.0,69.0,5.0,,,,,2024-02-18 17:27:30.000,2024-02-18 17:28:31.231
14484CA85F912,,,,,27.0,3.0,29611.0,"1,7",2024-02-18 17:28:28.142,2024-02-18 17:28:28.295
14484CA85F912,-2.6,0.0,69.0,5.0,,,,,2024-02-18 17:32:30.000,2024-02-18 17:34:37.146
14484CA85F912,,,,,26.0,3.0,29612.0,"1,7",2024-02-18 17:34:34.216,2024-02-18 17:34:37.009
14484CA85F912,-2.6,0.0,69.0,5.0,,,,,2024-02-18 17:37:30.000,2024-02-18 17:39:19.501
14484CA85F912,,,,,27.0,3.0,29613.0,"1,7",2024-02-18 17:39:16.374,2024-02-18 17:39:16.460
14484CA85F912,-2.7,-0.1,70.0,5.0,,,,,2024-02-18 17:42:30.000,2024-02-18 17:45:40.167
14484CA85F912,,,,,27.0,3.0,29614.0,"1,7",2024-02-18 17:45:37.262,2024-02-18 17:45:37.424
14484CA85F912,-2.7,-0.2,71.0,5.0,,,,,2024-02-18 17:47:30.000,2024-02-18 17:48:31.653
14484CA85F912,,,,,26.0,3.0,29615.0,"1,7",2024-02-18 17:48:28.620,2024-02-18 17:48:29.047
14484CA85F912,-2.8,-0.4,72.0,5.0,,,,,2024-02-18 17:52:30.000,2024-02-18 17:53:31.211
14484CA85F912,,,,,27.0,4.0,29616.0,"1,7",2024-02-18 17:53:28.297,2024-02-18 17:53:28.505
14484CA85F912,-2.8,-0.5,72.0,5.0,,,,,2024-02-18 17:57:30.000,2024-02-18 17:58:33.387
14484CA85F912,,,,,26.0,3.0,29617.0,"1,7",2024-02-18 17:58:29.986,2024-02-18 17:58:30.090
14484CA85F912,-2.9,-0.8,73.0,5.0,,,,,2024-02-18 18:02:30.000,2024-02-18 18:03:31.582
14484CA85F912,,,,,26.0,3.0,29618.0,"1,7",2024-02-18 18:03:28.461,2024-02-18 18:03:28.627
14484CA85F912,-2.9,-0.7,73.0,5.0,,,,,2024-02-18 18:07:30.000,2024-02-18 18:08:34.246
14484CA85F912,,,,,27.0,3.0,29619.0,"1,7",2024-02-18 18:08:29.979,2024-02-18 18:08:30.459
14484CA85F912,-3.0,-0.8,74.0,5.0,,,,,2024-02-18 18:12:30.000,2024-02-18 18:14:02.861
14484CA85F912,,,,,27.0,3.0,29620.0,"1,7",2024-02-18 18:13:59.494,2024-02-18 18:14:00.074
14484CA85F912,-3.0,-0.9,74.0,5.0,,,,,2024-02-18 18:17:30.000,2024-02-18 18:19:04.093
14484CA85F912,,,,,27.0,3.0,29621.0,"1,7",2024-02-18 18:19:00.780,2024-02-18 18:19:00.878
14484CA85F912,-3.1,-0.8,74.0,5.0,,,,,2024-02-18 18:22:30.000,2024-02-18 18:23:34.203
14484CA85F912,,,,,27.0,4.0,29622.0,"1,7",2024-02-18 18:23:31.179,2024-02-18 18:23:31.293
14484CA85F912,-3.1,-0.9,75.0,5.0,,,,,2024-02-18 18:27:30.000,2024-02-18 18:28:31.684
14484CA85F912,,,,,27.0,3.0,29623.0,"1,7",2024-02-18 18:28:28.614,2024-02-18 18:28:28.978
14484CA85F912,-3.1,-0.9,76.0,5.0,,,,,2024-02-18 18:32:30.000,2024-02-18 18:33:34.211
14484CA85F912,,,,,27.0,3.0,29624.0,"1,7",2024-02-18 18:33:31.180,2024-02-18 18:33:31.365
14484CA85F912,-3.2,-0.8,75.0,5.0,,,,,2024-02-18 18:37:30.000,2024-02-18 18:38:35.767
14484CA85F912,,,,,27.0,3.0,29625.0,"1,7",2024-02-18 18:38:32.783,2024-02-18 18:38:33.105
14484CA85F912,-3.1,-0.7,75.0,5.0,,,,,2024-02-18 18:42:30.000,2024-02-18 18:43:31.843
14484CA85F912,,,,,27.0,4.0,29626.0,"1,7",2024-02-18 18:43:28.226,2024-02-18 18:43:28.389
14484CA85F912,-3.1,-0.6,75.0,5.0,,,,,2024-02-18 18:47:30.000,2024-02-18 18:48:35.509
14484CA85F912,,,,,27.0,3.0,29627.0,"1,7",2024-02-18 18:48:31.333,2024-02-18 18:48:32.124
14484CA85F912,-3.0,-0.5,75.0,5.0,,,,,2024-02-18 18:52:30.000,2024-02-18 18:53:31.759
14484CA85F912,,,,,27.0,3.0,29628.0,"1,7",2024-02-18 18:53:28.791,2024-02-18 18:53:29.018
14484CA85F912,-3.0,-0.5,75.0,5.0,,,,,2024-02-18 18:57:30.000,2024-02-18 18:58:33.009
14484CA85F912,,,,,27.0,3.0,29629.0,"1,7",2024-02-18 18:58:30.059,2024-02-18 18:58:30.130
14484CA85F912,-2.9,-0.5,75.0,5.0,,,,,2024-02-18 19:02:30.000,2024-02-18 19:03:30.862
14484CA85F912,,,,,26.0,3.0,29630.0,"1,7",2024-02-18 19:03:27.815,2024-02-18 19:03:27.997
14484CA85F912,-2.9,-0.5,76.0,5.0,,,,,2024-02-18 19:07:30.000,2024-02-18 19:08:33.632
14484CA85F912,,,,,27.0,3.0,29631.0,"1,7",2024-02-18 19:08:30.062,2024-02-18 19:08:30.184
14484CA85F912,-2.9,-0.6,76.0,5.0,,,,,2024-02-18 19:12:30.000,2024-02-18 19:13:36.267
14484CA85F912,,,,,27.0,4.0,29632.0,"1,7",2024-02-18 19:13:32.702,2024-02-18 19:13:34.211
14484CA85F912,-2.9,-0.6,77.0,5.0,,,,,2024-02-18 19:17:30.000,2024-02-18 19:18:31.954
14484CA85F912,,,,,27.0,3.0,29633.0,"1,7",2024-02-18 19:18:28.938,2024-02-18 19:18:29.785
14484CA85F912,-2.9,-0.6,77.0,5.0,,,,,2024-02-18 19:22:30.000,2024-02-18 19:23:35.163
14484CA85F912,,,,,26.0,3.0,29634.0,"1,7",2024-02-18 19:23:31.496,2024-02-18 19:23:32.183
14484CA85F912,-2.8,-0.7,78.0,5.0,,,,,2024-02-18 19:27:30.000,2024-02-18 19:28:31.359
14484CA85F912,,,,,27.0,3.0,29635.0,"1,7",2024-02-18 19:28:27.983,2024-02-18 19:28:28.349
14484CA85F912,-2.8,-0.7,78.0,5.0,,,,,2024-02-18 19:32:30.000,2024-02-18 19:34:05.935
14484CA85F912,,,,,27.0,3.0,29636.0,"1,7",2024-02-18 19:34:02.536,2024-02-18 19:34:02.882
14484CA85F912,-2.8,-0.7,78.0,5.0,,,,,2024-02-18 19:37:30.000,2024-02-18 19:38:34.624
14484CA85F912,,,,,27.0,3.0,29637.0,"1,7",2024-02-18 19:38:31.572,2024-02-18 19:38:31.771
14484CA85F912,-2.8,-0.7,79.0,5.0,,,,,2024-02-18 19:42:30.000,2024-02-18 19:43:30.767
14484CA85F912,,,,,27.0,4.0,29638.0,"1,7",2024-02-18 19:43:27.588,2024-02-18 19:43:27.651
14484CA85F912,-2.8,-0.7,79.0,5.0,,,,,2024-02-18 19:47:30.000,2024-02-18 19:48:33.743
14484CA85F912,,,,,27.0,4.0,29639.0,"1,7",2024-02-18 19:48:30.219,2024-02-18 19:48:30.382
14484CA85F912,-2.8,-0.8,79.0,5.0,,,,,2024-02-18 19:52:30.000,2024-02-18 19:53:32.806
14484CA85F912,,,,,27.0,3.0,29640.0,"1,7",2024-02-18 19:53:29.735,2024-02-18 19:53:30.360
14484CA85F912,-2.8,-0.7,80.0,5.0,,,,,2024-02-18 19:57:30.000,2024-02-18 19:58:32.318
14484CA85F912,,,,,28.0,3.0,29641.0,"1,7",2024-02-18 19:58:28.940,2024-02-18 19:58:29.105
14484CA85F912,-2.8,-0.8,80.0,5.0,,,,,2024-02-18 20:02:30.000,2024-02-18 20:03:34.771
14484CA85F912,,,,,27.0,3.0,29642.0,"1,7",2024-02-18 20:03:31.742,2024-02-18 20:03:32.710
