networkId,distance,waterLevel,batteryLevel,rssi,seqNumber,firmwareVersion,messageType,time,createdAt
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T00:43:00.000,2024-01-08T02:20:39.702
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T00:48:00.000,2024-01-08T02:20:42.719
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T00:53:00.000,2024-01-08T02:20:47.681
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T00:58:00.000,2024-01-08T02:20:51.442
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T01:03:00.000,2024-01-08T02:20:56.435
14484CA7BED21,1.7000000000000002,0.0,6.2,,,,,2024-01-08T01:08:00.000,2024-01-08T02:21:00.187
14484CA7BED21,1.7000000000000002,0.0,6.2,,,,,2024-01-08T01:13:00.000,2024-01-08T02:21:03.850
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T01:18:00.000,2024-01-08T02:21:08.044
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T01:23:00.000,2024-01-08T02:21:11.562
14484CA7BED21,1.6400000000000001,0.05,6.2,,,,,2024-01-08T01:28:00.000,2024-01-08T02:21:16.582
14484CA7BED21,1.7000000000000002,0.0,6.2,,,,,2024-01-08T01:33:00.000,2024-01-08T02:21:22.017
14484CA7BED21,1.7000000000000002,0.0,6.2,,,,,2024-01-08T01:38:00.000,2024-01-08T02:21:26.145
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T01:43:00.000,2024-01-08T02:21:29.788
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T01:48:00.000,2024-01-08T02:21:34.576
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T01:53:00.000,2024-01-08T02:21:38.490
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T01:58:00.000,2024-01-08T02:21:42.440
14484CA7BED21,1.7000000000000002,0.0,6.2,,,,,2024-01-08T02:03:00.000,2024-01-08T02:21:52.300
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T02:08:00.000,2024-01-08T02:21:56.611
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T02:13:00.000,2024-01-08T02:22:01.687
14484CA7BED21,1.6400000000000001,0.05,6.2,,,,,2024-01-08T02:18:00.000,2024-01-08T02:22:08.300
14484CA7BED21,,,,8.0,377.0,"1,4",cfg,2024-01-08T02:20:34.377,2024-01-08T02:20:34.496
14484CA7BED21,1.7000000000000002,0.0,6.3,,,,,2024-01-08T02:23:00.000,2024-01-08T04:00:40.355
14484CA7BED21,1.65,0.04,6.3,,,,,2024-01-08T02:28:00.000,2024-01-08T04:00:45.635
14484CA7BED21,1.65,0.04,6.3,,,,,2024-01-08T02:33:00.000,2024-01-08T04:00:50.332
14484CA7BED21,1.65,0.04,6.3,,,,,2024-01-08T02:38:00.000,2024-01-08T04:01:01.536
14484CA7BED21,1.65,0.04,6.3,,,,,2024-01-08T02:43:00.000,2024-01-08T04:01:05.598
14484CA7BED21,1.6400000000000001,0.05,6.3,,,,,2024-01-08T02:48:00.000,2024-01-08T04:01:11.106
14484CA7BED21,1.65,0.04,6.3,,,,,2024-01-08T02:53:00.000,2024-01-08T04:01:16.228
14484CA7BED21,1.65,0.04,6.3,,,,,2024-01-08T02:58:00.000,2024-01-08T04:01:22.694
14484CA7BED21,1.6400000000000001,0.05,6.3,,,,,2024-01-08T03:03:00.000,2024-01-08T04:01:27.462
14484CA7BED21,1.7000000000000002,0.0,6.3,,,,,2024-01-08T03:08:00.000,2024-01-08T04:01:32.646
14484CA7BED21,1.65,0.04,6.3,,,,,2024-01-08T03:13:00.000,2024-01-08T04:01:37.605
14484CA7BED21,1.65,0.04,6.3,,,,,2024-01-08T03:18:00.000,2024-01-08T04:01:43.704
14484CA7BED21,1.7000000000000002,0.0,6.3,,,,,2024-01-08T03:23:00.000,2024-01-08T04:01:45.890
14484CA7BED21,1.6400000000000001,0.05,6.3,,,,,2024-01-08T03:28:00.000,2024-01-08T04:01:49.821
14484CA7BED21,1.65,0.04,6.3,,,,,2024-01-08T03:33:00.000,2024-01-08T04:01:53.584
14484CA7BED21,1.6400000000000001,0.05,6.3,,,,,2024-01-08T03:38:00.000,2024-01-08T04:01:58.216
14484CA7BED21,1.6400000000000001,0.05,6.3,,,,,2024-01-08T03:43:00.000,2024-01-08T04:02:02.134
14484CA7BED21,1.7000000000000002,0.0,6.3,,,,,2024-01-08T03:48:00.000,2024-01-08T04:02:05.834
14484CA7BED21,1.7000000000000002,0.0,6.3,,,,,2024-01-08T03:53:00.000,2024-01-08T04:02:09.650
14484CA7BED21,1.7000000000000002,0.0,6.3,,,,,2024-01-08T03:58:00.000,2024-01-08T04:02:13.993
14484CA7BED21,,,,8.0,378.0,"1,4",cfg,2024-01-08T04:00:34.034,2024-01-08T04:00:34.303
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T04:03:00.000,2024-01-08T05:40:39.699
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T04:08:00.000,2024-01-08T05:40:46.378
14484CA7BED21,1.7000000000000002,0.0,6.2,,,,,2024-01-08T04:13:00.000,2024-01-08T05:40:50.672
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T04:18:00.000,2024-01-08T05:40:52.924
14484CA7BED21,1.7000000000000002,0.0,6.2,,,,,2024-01-08T04:23:00.000,2024-01-08T05:40:59.465
14484CA7BED21,1.6400000000000001,0.05,6.2,,,,,2024-01-08T04:28:00.000,2024-01-08T05:41:04.339
14484CA7BED21,1.6400000000000001,0.05,6.2,,,,,2024-01-08T04:33:00.000,2024-01-08T05:41:12.270
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T04:38:00.000,2024-01-08T05:41:17.100
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T04:43:00.000,2024-01-08T05:41:23.816
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T04:48:00.000,2024-01-08T05:41:28.655
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T04:53:00.000,2024-01-08T05:41:35.497
14484CA7BED21,1.6400000000000001,0.05,6.2,,,,,2024-01-08T04:58:00.000,2024-01-08T05:41:38.926
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T05:03:00.000,2024-01-08T05:41:46.395
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T05:08:00.000,2024-01-08T05:41:50.072
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T05:13:00.000,2024-01-08T05:41:54.651
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T05:18:00.000,2024-01-08T05:41:58.932
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T05:23:00.000,2024-01-08T05:42:04.158
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T05:28:00.000,2024-01-08T05:42:12.241
14484CA7BED21,1.7000000000000002,0.0,6.2,,,,,2024-01-08T05:33:00.000,2024-01-08T05:42:17.954
14484CA7BED21,1.6400000000000001,0.05,6.2,,,,,2024-01-08T05:38:00.000,2024-01-08T05:42:25.442
14484CA7BED21,,,,9.0,379.0,"1,4",cfg,2024-01-08T05:40:37.196,2024-01-08T05:40:37.241
14484CA7BED21,1.65,0.04,6.0,,,,,2024-01-08T05:43:00.000,2024-01-08T07:20:31.459
14484CA7BED21,1.6400000000000001,0.05,6.0,,,,,2024-01-08T05:48:00.000,2024-01-08T07:20:37.405
14484CA7BED21,1.6400000000000001,0.05,6.0,,,,,2024-01-08T05:53:00.000,2024-01-08T07:20:43.012
14484CA7BED21,1.7000000000000002,0.0,6.0,,,,,2024-01-08T05:58:00.000,2024-01-08T07:20:48.489
14484CA7BED21,1.65,0.04,6.0,,,,,2024-01-08T06:03:00.000,2024-01-08T07:20:53.761
14484CA7BED21,1.6400000000000001,0.05,6.0,,,,,2024-01-08T06:08:00.000,2024-01-08T07:20:58.147
14484CA7BED21,1.65,0.04,6.0,,,,,2024-01-08T06:13:00.000,2024-01-08T07:21:00.579
14484CA7BED21,1.6400000000000001,0.05,6.0,,,,,2024-01-08T06:18:00.000,2024-01-08T07:21:04.743
14484CA7BED21,1.6400000000000001,0.05,6.0,,,,,2024-01-08T06:23:00.000,2024-01-08T07:21:08.482
14484CA7BED21,1.65,0.04,6.0,,,,,2024-01-08T06:28:00.000,2024-01-08T07:21:12.316
14484CA7BED21,1.65,0.04,6.0,,,,,2024-01-08T06:33:00.000,2024-01-08T07:21:16.257
14484CA7BED21,1.65,0.04,6.0,,,,,2024-01-08T06:38:00.000,2024-01-08T07:21:20.240
14484CA7BED21,1.65,0.04,6.0,,,,,2024-01-08T06:43:00.000,2024-01-08T07:21:23.940
14484CA7BED21,1.65,0.04,6.0,,,,,2024-01-08T06:48:00.000,2024-01-08T07:21:27.664
14484CA7BED21,1.7000000000000002,0.0,6.0,,,,,2024-01-08T06:53:00.000,2024-01-08T07:21:31.656
14484CA7BED21,4.95,0.0,6.0,,,,,2024-01-08T06:58:00.000,2024-01-08T07:21:35.549
14484CA7BED21,4.95,0.0,6.0,,,,,2024-01-08T07:03:00.000,2024-01-08T07:21:39.093
14484CA7BED21,1.65,0.04,6.0,,,,,2024-01-08T07:08:00.000,2024-01-08T07:21:43.062
14484CA7BED21,1.65,0.04,6.0,,,,,2024-01-08T07:13:00.000,2024-01-08T07:21:47.972
14484CA7BED21,1.6400000000000001,0.05,6.0,,,,,2024-01-08T07:18:00.000,2024-01-08T07:21:50.721
14484CA7BED21,1.6400000000000001,0.05,6.0,,,,,2024-01-08T07:18:00.000,2024-01-08T07:34:39.082
14484CA7BED21,,,,9.0,380.0,"1,4",cfg,2024-01-08T07:20:26.186,2024-01-08T07:20:26.292
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T07:23:00.000,2024-01-08T09:00:38.464
14484CA7BED21,1.6400000000000001,0.05,6.2,,,,,2024-01-08T07:28:00.000,2024-01-08T09:00:43.687
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T07:33:00.000,2024-01-08T09:00:47.945
14484CA7BED21,,,,9.0,380.0,"1,4",cfg,2024-01-08T07:33:40.194,2024-01-08T07:34:39.020
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T07:38:00.000,2024-01-08T09:00:52.408
14484CA7BED21,1.7000000000000002,0.0,6.2,,,,,2024-01-08T07:43:00.000,2024-01-08T09:00:57.651
14484CA7BED21,1.6400000000000001,0.05,6.2,,,,,2024-01-08T07:48:00.000,2024-01-08T09:00:59.434
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T07:53:00.000,2024-01-08T09:01:02.816
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T07:58:00.000,2024-01-08T09:01:07.251
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T08:03:00.000,2024-01-08T09:01:11.812
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T08:08:00.000,2024-01-08T09:01:16.374
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T08:13:00.000,2024-01-08T09:01:20.771
14484CA7BED21,1.6400000000000001,0.05,6.2,,,,,2024-01-08T08:18:00.000,2024-01-08T09:01:24.895
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T08:23:00.000,2024-01-08T09:01:29.051
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T08:28:00.000,2024-01-08T09:01:32.759
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T08:33:00.000,2024-01-08T09:01:36.044
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T08:38:00.000,2024-01-08T09:01:43.893
14484CA7BED21,1.6400000000000001,0.05,6.2,,,,,2024-01-08T08:43:00.000,2024-01-08T09:01:48.611
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T08:48:00.000,2024-01-08T09:01:54.070
14484CA7BED21,1.6400000000000001,0.05,6.2,,,,,2024-01-08T08:53:00.000,2024-01-08T09:02:00.063
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T08:58:00.000,2024-01-08T09:02:05.158
14484CA7BED21,,,,9.0,381.0,"1,4",cfg,2024-01-08T09:00:33.095,2024-01-08T09:00:33.567
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T09:03:00.000,2024-01-08T10:40:47.880
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T09:08:00.000,2024-01-08T10:40:53.160
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T09:13:00.000,2024-01-08T10:40:58.114
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T09:18:00.000,2024-01-08T10:41:03.160
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T09:23:00.000,2024-01-08T10:41:08.759
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T09:28:00.000,2024-01-08T10:41:20.423
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T09:33:00.000,2024-01-08T10:41:24.861
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T09:38:00.000,2024-01-08T10:41:30.040
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T09:43:00.000,2024-01-08T10:41:35.207
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T09:48:00.000,2024-01-08T10:41:40.262
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T09:53:00.000,2024-01-08T10:41:45.511
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T09:58:00.000,2024-01-08T10:41:47.840
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T10:03:00.000,2024-01-08T10:41:54.498
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T10:08:00.000,2024-01-08T10:41:56.419
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T10:13:00.000,2024-01-08T10:41:58.351
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T10:18:00.000,2024-01-08T10:42:02.228
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T10:23:00.000,2024-01-08T10:42:05.850
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T10:28:00.000,2024-01-08T10:42:10.032
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T10:33:00.000,2024-01-08T10:42:13.580
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T10:38:00.000,2024-01-08T10:42:18.904
14484CA7BED21,,,,9.0,382.0,"1,4",cfg,2024-01-08T10:40:42.612,2024-01-08T10:40:42.925
14484CA7BED21,1.6400000000000001,0.05,6.1,,,,,2024-01-08T10:45:00.000,2024-01-08T12:20:59.371
14484CA7BED21,1.65,0.04,6.1,,,,,2024-01-08T10:50:00.000,2024-01-08T12:21:02.822
14484CA7BED21,1.6400000000000001,0.05,6.1,,,,,2024-01-08T10:55:00.000,2024-01-08T12:21:08.492
14484CA7BED21,1.65,0.04,6.1,,,,,2024-01-08T11:00:00.000,2024-01-08T12:21:12.978
14484CA7BED21,1.65,0.04,6.1,,,,,2024-01-08T11:05:00.000,2024-01-08T12:21:17.898
14484CA7BED21,1.7000000000000002,0.0,6.1,,,,,2024-01-08T11:10:00.000,2024-01-08T12:21:21.873
14484CA7BED21,1.6400000000000001,0.05,6.1,,,,,2024-01-08T11:15:00.000,2024-01-08T12:21:26.103
14484CA7BED21,1.65,0.04,6.1,,,,,2024-01-08T11:20:00.000,2024-01-08T12:21:28.327
14484CA7BED21,1.7000000000000002,0.0,6.1,,,,,2024-01-08T11:25:00.000,2024-01-08T12:21:32.366
14484CA7BED21,1.65,0.04,6.1,,,,,2024-01-08T11:30:00.000,2024-01-08T12:21:36.518
14484CA7BED21,1.7000000000000002,0.0,6.1,,,,,2024-01-08T11:35:00.000,2024-01-08T12:21:40.984
14484CA7BED21,1.65,0.04,6.1,,,,,2024-01-08T11:40:00.000,2024-01-08T12:21:46.154
14484CA7BED21,1.7000000000000002,0.0,6.1,,,,,2024-01-08T11:45:00.000,2024-01-08T12:21:54.433
14484CA7BED21,1.6400000000000001,0.05,6.1,,,,,2024-01-08T11:50:00.000,2024-01-08T12:21:54.426
14484CA7BED21,1.65,0.04,6.1,,,,,2024-01-08T11:55:00.000,2024-01-08T12:21:59.688
14484CA7BED21,1.65,0.04,6.1,,,,,2024-01-08T12:00:00.000,2024-01-08T12:22:05.898
14484CA7BED21,1.65,0.04,6.1,,,,,2024-01-08T12:05:00.000,2024-01-08T12:22:07.947
14484CA7BED21,1.65,0.04,6.1,,,,,2024-01-08T12:10:00.000,2024-01-08T12:22:14.227
14484CA7BED21,1.7000000000000002,0.0,6.1,,,,,2024-01-08T12:15:00.000,2024-01-08T12:22:18.351
14484CA7BED21,1.65,0.04,6.1,,,,,2024-01-08T12:20:00.000,2024-01-08T12:22:23.282
14484CA7BED21,,,,8.0,383.0,"1,4",cfg,2024-01-08T12:20:52.623,2024-01-08T12:20:53.156
14484CA7BED21,1.65,0.04,6.1,,,,,2024-01-08T12:25:00.000,2024-01-08T14:00:53.858
14484CA7BED21,1.65,0.04,6.1,,,,,2024-01-08T12:30:00.000,2024-01-08T14:00:58.172
14484CA7BED21,1.7000000000000002,0.0,6.1,,,,,2024-01-08T12:35:00.000,2024-01-08T14:01:04.142
14484CA7BED21,1.7000000000000002,0.0,6.1,,,,,2024-01-08T12:40:00.000,2024-01-08T14:01:08.699
14484CA7BED21,1.65,0.04,6.1,,,,,2024-01-08T12:45:00.000,2024-01-08T14:01:13.732
14484CA7BED21,1.65,0.04,6.1,,,,,2024-01-08T12:50:00.000,2024-01-08T14:01:18.617
14484CA7BED21,1.7000000000000002,0.0,6.1,,,,,2024-01-08T12:55:00.000,2024-01-08T14:01:24.419
14484CA7BED21,1.65,0.04,6.1,,,,,2024-01-08T13:00:00.000,2024-01-08T14:01:30.738
14484CA7BED21,1.7000000000000002,0.0,6.1,,,,,2024-01-08T13:05:00.000,2024-01-08T14:01:35.329
14484CA7BED21,1.65,0.04,6.1,,,,,2024-01-08T13:10:00.000,2024-01-08T14:01:41.008
14484CA7BED21,1.65,0.04,6.1,,,,,2024-01-08T13:15:00.000,2024-01-08T14:01:45.926
14484CA7BED21,1.7000000000000002,0.0,6.1,,,,,2024-01-08T13:20:00.000,2024-01-08T14:01:51.978
14484CA7BED21,1.65,0.04,6.1,,,,,2024-01-08T13:25:00.000,2024-01-08T14:01:59.417
14484CA7BED21,1.65,0.04,6.1,,,,,2024-01-08T13:30:00.000,2024-01-08T14:02:01.399
14484CA7BED21,1.65,0.04,6.1,,,,,2024-01-08T13:35:00.000,2024-01-08T14:02:06.432
14484CA7BED21,1.65,0.04,6.1,,,,,2024-01-08T13:40:00.000,2024-01-08T14:02:12.224
14484CA7BED21,1.7000000000000002,0.0,6.1,,,,,2024-01-08T13:45:00.000,2024-01-08T14:02:19.892
14484CA7BED21,1.65,0.04,6.1,,,,,2024-01-08T13:50:00.000,2024-01-08T14:02:21.412
14484CA7BED21,1.65,0.04,6.1,,,,,2024-01-08T13:55:00.000,2024-01-08T14:02:27.262
14484CA7BED21,1.65,0.04,6.1,,,,,2024-01-08T14:00:00.000,2024-01-08T14:02:32.560
14484CA7BED21,,,,8.0,384.0,"1,4",cfg,2024-01-08T14:00:47.876,2024-01-08T14:00:48.031
14484CA7BED21,1.65,0.04,6.1,,,,,2024-01-08T14:05:00.000,2024-01-08T15:41:07.471
14484CA7BED21,1.65,0.04,6.1,,,,,2024-01-08T14:10:00.000,2024-01-08T15:41:16.143
14484CA7BED21,1.65,0.04,6.1,,,,,2024-01-08T14:15:00.000,2024-01-08T15:41:25.586
14484CA7BED21,1.65,0.04,6.1,,,,,2024-01-08T14:20:00.000,2024-01-08T15:41:33.509
14484CA7BED21,1.65,0.04,6.1,,,,,2024-01-08T14:25:00.000,2024-01-08T15:41:41.184
14484CA7BED21,1.65,0.04,6.1,,,,,2024-01-08T14:30:00.000,2024-01-08T15:41:48.011
14484CA7BED21,1.65,0.04,6.1,,,,,2024-01-08T14:35:00.000,2024-01-08T15:41:52.965
14484CA7BED21,1.65,0.04,6.1,,,,,2024-01-08T14:40:00.000,2024-01-08T15:41:58.080
14484CA7BED21,1.65,0.04,6.1,,,,,2024-01-08T14:45:00.000,2024-01-08T15:42:03.989
14484CA7BED21,1.7000000000000002,0.0,6.1,,,,,2024-01-08T14:50:00.000,2024-01-08T15:42:07.916
14484CA7BED21,1.65,0.04,6.1,,,,,2024-01-08T14:55:00.000,2024-01-08T15:42:13.798
14484CA7BED21,1.65,0.04,6.1,,,,,2024-01-08T15:00:00.000,2024-01-08T15:42:18.650
14484CA7BED21,1.65,0.04,6.1,,,,,2024-01-08T15:05:00.000,2024-01-08T15:42:23.601
14484CA7BED21,1.65,0.04,6.1,,,,,2024-01-08T15:10:00.000,2024-01-08T15:42:28.727
14484CA7BED21,1.65,0.04,6.1,,,,,2024-01-08T15:15:00.000,2024-01-08T15:42:33.832
14484CA7BED21,1.65,0.04,6.1,,,,,2024-01-08T15:20:00.000,2024-01-08T15:42:39.358
14484CA7BED21,1.65,0.04,6.1,,,,,2024-01-08T15:25:00.000,2024-01-08T15:42:46.512
14484CA7BED21,1.7000000000000002,0.0,6.1,,,,,2024-01-08T15:30:00.000,2024-01-08T15:42:49.048
14484CA7BED21,1.65,0.04,6.1,,,,,2024-01-08T15:35:00.000,2024-01-08T15:42:54.695
14484CA7BED21,1.65,0.04,6.1,,,,,2024-01-08T15:40:00.000,2024-01-08T15:42:58.747
14484CA7BED21,,,,7.0,385.0,"1,4",cfg,2024-01-08T15:41:01.178,2024-01-08T15:41:01.294
14484CA7BED21,1.65,0.04,5.9,,,,,2024-01-08T15:45:00.000,2024-01-08T17:20:55.999
14484CA7BED21,1.65,0.04,5.9,,,,,2024-01-08T15:50:00.000,2024-01-08T17:21:03.293
14484CA7BED21,1.7000000000000002,0.0,5.9,,,,,2024-01-08T15:55:00.000,2024-01-08T17:21:08.638
14484CA7BED21,1.65,0.04,5.9,,,,,2024-01-08T16:00:00.000,2024-01-08T17:21:13.497
14484CA7BED21,1.7000000000000002,0.0,5.9,,,,,2024-01-08T16:05:00.000,2024-01-08T17:21:18.960
14484CA7BED21,1.65,0.04,5.9,,,,,2024-01-08T16:10:00.000,2024-01-08T17:21:23.604
14484CA7BED21,1.65,0.04,5.9,,,,,2024-01-08T16:15:00.000,2024-01-08T17:21:25.593
14484CA7BED21,1.7000000000000002,0.0,5.9,,,,,2024-01-08T16:20:00.000,2024-01-08T17:21:29.952
14484CA7BED21,1.65,0.04,5.9,,,,,2024-01-08T16:25:00.000,2024-01-08T17:21:33.890
14484CA7BED21,1.65,0.04,5.9,,,,,2024-01-08T16:30:00.000,2024-01-08T17:21:35.775
14484CA7BED21,1.65,0.04,5.9,,,,,2024-01-08T16:35:00.000,2024-01-08T17:21:40.817
14484CA7BED21,1.65,0.04,5.9,,,,,2024-01-08T16:40:00.000,2024-01-08T17:21:45.665
14484CA7BED21,1.65,0.04,5.9,,,,,2024-01-08T16:45:00.000,2024-01-08T17:21:51.121
14484CA7BED21,1.65,0.04,5.9,,,,,2024-01-08T16:50:00.000,2024-01-08T17:21:55.846
14484CA7BED21,1.65,0.04,5.9,,,,,2024-01-08T16:55:00.000,2024-01-08T17:22:02.466
14484CA7BED21,1.65,0.04,5.9,,,,,2024-01-08T17:00:00.000,2024-01-08T17:22:07.540
14484CA7BED21,1.65,0.04,5.9,,,,,2024-01-08T17:05:00.000,2024-01-08T17:22:09.646
14484CA7BED21,1.65,0.04,5.9,,,,,2024-01-08T17:10:00.000,2024-01-08T17:22:13.789
14484CA7BED21,1.65,0.04,5.9,,,,,2024-01-08T17:15:00.000,2024-01-08T17:22:19.121
14484CA7BED21,1.65,0.04,5.9,,,,,2024-01-08T17:20:00.000,2024-01-08T17:22:23.902
14484CA7BED21,,,,9.0,386.0,"1,4",cfg,2024-01-08T17:20:50.443,2024-01-08T17:20:50.731
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T17:25:00.000,2024-01-08T19:01:07.514
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T17:30:00.000,2024-01-08T19:01:11.562
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T17:35:00.000,2024-01-08T19:01:18.227
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T17:40:00.000,2024-01-08T19:01:23.417
14484CA7BED21,1.7000000000000002,0.0,6.2,,,,,2024-01-08T17:45:00.000,2024-01-08T19:01:28.058
14484CA7BED21,1.7000000000000002,0.0,6.2,,,,,2024-01-08T17:50:00.000,2024-01-08T19:01:33.164
14484CA7BED21,1.6400000000000001,0.05,6.2,,,,,2024-01-08T17:55:00.000,2024-01-08T19:01:38.452
14484CA7BED21,1.7000000000000002,0.0,6.2,,,,,2024-01-08T18:00:00.000,2024-01-08T19:01:41.409
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T18:05:00.000,2024-01-08T19:01:46.440
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T18:10:00.000,2024-01-08T19:01:51.247
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T18:15:00.000,2024-01-08T19:01:56.546
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T18:20:00.000,2024-01-08T19:02:00.584
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T18:25:00.000,2024-01-08T19:02:04.398
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T18:30:00.000,2024-01-08T19:02:07.785
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T18:35:00.000,2024-01-08T19:02:11.880
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T18:40:00.000,2024-01-08T19:02:15.920
14484CA7BED21,1.6400000000000001,0.05,6.2,,,,,2024-01-08T18:45:00.000,2024-01-08T19:02:19.405
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T18:50:00.000,2024-01-08T19:02:23.202
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T18:55:00.000,2024-01-08T19:02:27.198
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T19:00:00.000,2024-01-08T19:02:30.962
14484CA7BED21,,,,9.0,387.0,"1,4",cfg,2024-01-08T19:00:56.207,2024-01-08T19:00:56.321
14484CA7BED21,1.7000000000000002,0.0,6.2,,,,,2024-01-08T19:05:00.000,2024-01-08T20:41:00.874
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T19:10:00.000,2024-01-08T20:41:06.262
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T19:15:00.000,2024-01-08T20:41:11.448
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T19:20:00.000,2024-01-08T20:41:15.935
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T19:25:00.000,2024-01-08T20:41:20.977
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T19:30:00.000,2024-01-08T20:41:26.185
14484CA7BED21,1.6400000000000001,0.05,6.2,,,,,2024-01-08T19:35:00.000,2024-01-08T20:41:28.486
14484CA7BED21,1.7000000000000002,0.0,6.2,,,,,2024-01-08T19:40:00.000,2024-01-08T20:41:31.283
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T19:45:00.000,2024-01-08T20:41:36.148
14484CA7BED21,1.7000000000000002,0.0,6.2,,,,,2024-01-08T19:50:00.000,2024-01-08T20:41:38.951
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T19:55:00.000,2024-01-08T20:41:44.663
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T20:00:00.000,2024-01-08T20:41:48.338
14484CA7BED21,1.65,0.04,6.2,,,,,2024-01-08T20:05:00.000,2024-01-08T20:41:51.942
