networkId,distance,waterLevel,batteryLevel,rssi,seqNumber,firmwareVersion,messageType,time,createdAt
14484CA7BED21,165.0,0.04,6.0,,,,,2024-01-03 14:12:00.000,2024-01-03 14:45:47.213
14484CA7BED21,162.0,0.07,6.0,,,,,2024-01-03 14:17:00.000,2024-01-03 14:45:52.816
14484CA7BED21,164.0,0.05,6.0,,,,,2024-01-03 14:22:00.000,2024-01-03 14:46:55.515
14484CA7BED21,165.0,0.04,6.0,,,,,2024-01-03 14:27:00.000,2024-01-03 14:47:16.000
14484CA7BED21,165.0,0.04,6.0,,,,,2024-01-03 14:32:00.000,2024-01-03 14:47:29.155
14484CA7BED21,168.0,0.01,6.0,,,,,2024-01-03 14:37:00.000,2024-01-03 14:47:43.844
14484CA7BED21,164.0,0.05,6.0,,,,,2024-01-03 14:42:00.000,2024-01-03 14:47:50.462
14484CA7BED21,164.0,0.05,6.0,,,,,2024-01-03 14:47:30.000,2024-01-03 16:23:35.095
14484CA7BED21,168.0,0.01,6.0,,,,,2024-01-03 14:52:00.000,2024-01-03 16:23:40.313
14484CA7BED21,165.0,0.04,6.0,,,,,2024-01-03 14:57:00.000,2024-01-03 16:23:44.965
14484CA7BED21,170.0,0.0,6.0,,,,,2024-01-03 15:02:00.000,2024-01-03 16:23:50.273
14484CA7BED21,171.0,0.0,6.0,,,,,2024-01-03 15:07:00.000,2024-01-03 16:23:55.169
14484CA7BED21,164.0,0.05,6.0,,,,,2024-01-03 15:12:00.000,2024-01-03 16:24:00.436
14484CA7BED21,164.0,0.05,6.0,,,,,2024-01-03 15:22:00.000,2024-01-03 16:24:11.102
14484CA7BED21,169.0,0.0,6.0,,,,,2024-01-03 15:27:00.000,2024-01-03 16:24:16.294
14484CA7BED21,170.0,0.0,6.0,,,,,2024-01-03 15:32:00.000,2024-01-03 16:24:23.826
14484CA7BED21,165.0,0.04,6.0,,,,,2024-01-03 15:37:00.000,2024-01-03 16:24:27.219
14484CA7BED21,165.0,0.04,6.0,,,,,2024-01-03 15:42:00.000,2024-01-03 16:24:36.641
14484CA7BED21,164.0,0.05,6.0,,,,,2024-01-03 15:47:00.000,2024-01-03 16:25:08.877
14484CA7BED21,163.0,0.06,6.0,,,,,2024-01-03 15:52:00.000,2024-01-03 16:25:12.744
14484CA7BED21,169.0,0.0,6.0,,,,,2024-01-03 15:57:00.000,2024-01-03 16:25:17.333
14484CA7BED21,165.0,0.04,6.0,,,,,2024-01-03 16:02:00.000,2024-01-03 16:25:26.010
14484CA7BED21,164.0,0.05,6.0,,,,,2024-01-03 16:07:00.000,2024-01-03 16:25:33.881
14484CA7BED21,165.0,0.04,6.0,,,,,2024-01-03 16:12:00.000,2024-01-03 16:25:39.869
14484CA7BED21,170.0,0.0,6.0,,,,,2024-01-03 16:17:00.000,2024-01-03 16:25:44.802
14484CA7BED21,164.0,0.05,6.0,,,,,2024-01-03 16:22:00.000,2024-01-03 16:25:48.507
14484CA7BED21,163.0,0.06,6.2,,,,,2024-01-03 16:27:00.000,2024-01-03 18:03:33.521
14484CA7BED21,165.0,0.04,6.2,,,,,2024-01-03 16:32:00.000,2024-01-03 18:03:38.494
14484CA7BED21,165.0,0.04,6.2,,,,,2024-01-03 16:37:00.000,2024-01-03 18:03:43.612
14484CA7BED21,168.0,0.01,6.2,,,,,2024-01-03 16:42:00.000,2024-01-03 18:03:47.315
14484CA7BED21,169.0,0.0,6.2,,,,,2024-01-03 16:47:00.000,2024-01-03 18:03:52.125
14484CA7BED21,170.0,0.0,6.2,,,,,2024-01-03 16:52:00.000,2024-01-03 18:03:57.228
14484CA7BED21,167.0,0.02,6.2,,,,,2024-01-03 16:57:00.000,2024-01-03 18:04:02.375
14484CA7BED21,168.0,0.01,6.2,,,,,2024-01-03 17:02:00.000,2024-01-03 18:04:09.300
14484CA7BED21,165.0,0.04,6.2,,,,,2024-01-03 17:07:00.000,2024-01-03 18:04:15.493
14484CA7BED21,165.0,0.04,6.2,,,,,2024-01-03 17:12:00.000,2024-01-03 18:04:20.248
14484CA7BED21,169.0,0.0,6.2,,,,,2024-01-03 17:22:00.000,2024-01-03 18:04:30.459
14484CA7BED21,162.0,0.07,6.2,,,,,2024-01-03 17:27:00.000,2024-01-03 18:04:35.626
14484CA7BED21,163.0,0.06,6.2,,,,,2024-01-03 17:32:00.000,2024-01-03 18:04:42.038
14484CA7BED21,163.0,0.06,6.2,,,,,2024-01-03 17:37:00.000,2024-01-03 18:04:47.245
14484CA7BED21,169.0,0.0,6.2,,,,,2024-01-03 17:42:00.000,2024-01-03 18:04:52.929
14484CA7BED21,164.0,0.05,6.2,,,,,2024-01-03 17:47:00.000,2024-01-03 18:04:57.832
14484CA7BED21,170.0,0.0,6.2,,,,,2024-01-03 17:52:00.000,2024-01-03 18:05:01.978
14484CA7BED21,165.0,0.04,6.2,,,,,2024-01-03 17:57:00.000,2024-01-03 18:05:07.754
14484CA7BED21,164.0,0.05,6.2,,,,,2024-01-03 18:02:00.000,2024-01-03 18:05:12.763
14484CA7BED21,164.0,0.05,6.3,,,,,2024-01-03 18:07:00.000,2024-01-03 19:47:32.901
14484CA7BED21,164.0,0.05,6.3,,,,,2024-01-03 18:12:00.000,2024-01-03 19:47:51.851
14484CA7BED21,165.0,0.04,6.3,,,,,2024-01-03 18:17:00.000,2024-01-03 19:48:18.502
14484CA7BED21,164.0,0.05,6.3,,,,,2024-01-03 18:22:00.000,2024-01-03 19:48:22.618
14484CA7BED21,165.0,0.04,6.3,,,,,2024-01-03 18:27:00.000,2024-01-03 19:48:26.972
14484CA7BED21,168.0,0.01,6.3,,,,,2024-01-03 18:32:00.000,2024-01-03 19:48:39.958
14484CA7BED21,168.0,0.01,6.3,,,,,2024-01-03 18:37:00.000,2024-01-03 19:48:49.739
14484CA7BED21,164.0,0.05,6.3,,,,,2024-01-03 18:42:00.000,2024-01-03 19:49:13.703
14484CA7BED21,164.0,0.05,6.3,,,,,2024-01-03 18:47:00.000,2024-01-03 19:49:16.618
14484CA7BED21,170.0,0.0,6.3,,,,,2024-01-03 18:52:00.000,2024-01-03 19:49:41.446
14484CA7BED21,164.0,0.05,6.3,,,,,2024-01-03 18:57:00.000,2024-01-03 19:49:43.788
14484CA7BED21,169.0,0.0,6.3,,,,,2024-01-03 19:02:00.000,2024-01-03 19:49:46.087
14484CA7BED21,164.0,0.05,6.3,,,,,2024-01-03 19:07:00.000,2024-01-03 19:49:47.781
14484CA7BED21,164.0,0.05,6.3,,,,,2024-01-03 19:12:00.000,2024-01-03 19:49:51.152
14484CA7BED21,165.0,0.04,6.3,,,,,2024-01-03 19:17:00.000,2024-01-03 19:50:03.332
14484CA7BED21,164.0,0.05,6.3,,,,,2024-01-03 19:22:00.000,2024-01-03 19:50:07.269
14484CA7BED21,168.0,0.01,6.3,,,,,2024-01-03 19:27:00.000,2024-01-03 19:50:16.440
14484CA7BED21,165.0,0.04,6.3,,,,,2024-01-03 19:32:00.000,2024-01-03 19:50:31.687
14484CA7BED21,164.0,0.05,6.3,,,,,2024-01-03 19:37:00.000,2024-01-03 19:50:36.559
14484CA7BED21,164.0,0.05,6.3,,,,,2024-01-03 19:42:00.000,2024-01-03 19:50:40.489
14484CA7BED21,163.0,0.06,5.9,,,,,2024-01-03 19:50:30.000,2024-01-03 21:26:48.378
14484CA7BED21,164.0,0.05,5.9,,,,,2024-01-03 19:55:00.000,2024-01-03 21:26:49.060
14484CA7BED21,165.0,0.04,5.9,,,,,2024-01-03 20:00:00.000,2024-01-03 21:26:52.521
14484CA7BED21,169.0,0.0,5.9,,,,,2024-01-03 20:05:00.000,2024-01-03 21:26:59.706
14484CA7BED21,165.0,0.04,5.9,,,,,2024-01-03 20:15:00.000,2024-01-03 21:27:12.075
14484CA7BED21,165.0,0.04,5.9,,,,,2024-01-03 20:20:00.000,2024-01-03 21:27:13.440
14484CA7BED21,165.0,0.04,5.9,,,,,2024-01-03 20:25:00.000,2024-01-03 21:27:19.503
14484CA7BED21,164.0,0.05,5.9,,,,,2024-01-03 20:30:00.000,2024-01-03 21:27:24.597
14484CA7BED21,170.0,0.0,5.9,,,,,2024-01-03 20:35:00.000,2024-01-03 21:27:29.845
14484CA7BED21,165.0,0.04,5.9,,,,,2024-01-03 20:40:00.000,2024-01-03 21:27:35.576
14484CA7BED21,165.0,0.04,5.9,,,,,2024-01-03 20:45:00.000,2024-01-03 21:27:40.863
14484CA7BED21,164.0,0.05,5.9,,,,,2024-01-03 20:50:00.000,2024-01-03 21:27:52.002
14484CA7BED21,163.0,0.06,5.9,,,,,2024-01-03 20:55:00.000,2024-01-03 21:27:59.007
14484CA7BED21,165.0,0.04,5.9,,,,,2024-01-03 21:00:00.000,2024-01-03 21:28:05.595
14484CA7BED21,164.0,0.05,5.9,,,,,2024-01-03 21:05:00.000,2024-01-03 21:28:18.508
14484CA7BED21,163.0,0.06,5.9,,,,,2024-01-03 21:10:00.000,2024-01-03 21:28:21.401
14484CA7BED21,168.0,0.01,5.9,,,,,2024-01-03 21:25:00.000,2024-01-03 21:28:38.939
14484CA7BED21,164.0,0.05,6.1,,,,,2024-01-03 21:30:00.000,2024-01-04 02:39:11.038
14484CA7BED21,165.0,0.04,6.1,,,,,2024-01-03 21:35:00.000,2024-01-04 02:39:18.619
14484CA7BED21,170.0,0.0,6.1,,,,,2024-01-03 21:40:00.000,2024-01-04 02:39:26.275
14484CA7BED21,165.0,0.04,6.1,,,,,2024-01-03 21:45:00.000,2024-01-04 02:39:36.644
14484CA7BED21,164.0,0.05,6.1,,,,,2024-01-03 21:50:00.000,2024-01-04 02:39:39.647
14484CA7BED21,163.0,0.06,6.1,,,,,2024-01-03 21:55:00.000,2024-01-04 02:39:48.121
14484CA7BED21,165.0,0.04,6.1,,,,,2024-01-03 22:00:00.000,2024-01-04 02:39:51.309
14484CA7BED21,170.0,0.0,6.1,,,,,2024-01-03 22:05:00.000,2024-01-04 02:40:01.989
14484CA7BED21,170.0,0.0,6.1,,,,,2024-01-03 22:15:00.000,2024-01-04 02:40:17.474
14484CA7BED21,164.0,0.05,6.1,,,,,2024-01-03 22:20:00.000,2024-01-04 02:40:25.162
14484CA7BED21,164.0,0.05,6.1,,,,,2024-01-03 22:25:00.000,2024-01-04 02:40:32.563
14484CA7BED21,165.0,0.04,6.1,,,,,2024-01-03 22:30:00.000,2024-01-04 02:40:38.663
14484CA7BED21,167.0,0.02,6.1,,,,,2024-01-03 22:40:00.000,2024-01-04 04:18:38.706
14484CA7BED21,190.0,0.0,6.1,,,,,2024-01-03 22:45:00.000,2024-01-04 04:18:41.061
14484CA7BED21,164.0,0.05,6.1,,,,,2024-01-03 22:50:00.000,2024-01-04 04:18:47.124
14484CA7BED21,164.0,0.05,6.1,,,,,2024-01-03 22:55:00.000,2024-01-04 04:18:52.233
14484CA7BED21,170.0,0.0,6.1,,,,,2024-01-03 23:00:00.000,2024-01-04 04:18:58.799
14484CA7BED21,165.0,0.04,6.1,,,,,2024-01-03 23:05:00.000,2024-01-04 04:19:02.086
14484CA7BED21,165.0,0.04,5.9,,,,,2024-01-03 23:16:30.000,2024-01-04 04:19:06.310
14484CA7BED21,165.0,0.04,5.9,,,,,2024-01-03 23:21:00.000,2024-01-04 04:19:20.518
14484CA7BED21,170.0,0.0,5.9,,,,,2024-01-03 23:26:00.000,2024-01-04 04:19:24.578
14484CA7BED21,164.0,0.05,5.9,,,,,2024-01-03 23:31:00.000,2024-01-04 04:19:30.487
14484CA7BED21,165.0,0.04,5.9,,,,,2024-01-03 23:36:00.000,2024-01-04 04:19:32.835
14484CA7BED21,164.0,0.05,5.9,,,,,2024-01-03 23:41:00.000,2024-01-04 04:19:39.735
14484CA7BED21,164.0,0.05,5.9,,,,,2024-01-03 23:46:00.000,2024-01-04 04:19:43.328
14484CA7BED21,164.0,0.05,5.9,,,,,2024-01-03 23:51:00.000,2024-01-04 04:19:50.989
14484CA7BED21,165.0,0.04,5.9,,,,,2024-01-03 23:56:00.000,2024-01-04 04:19:57.532
14484CA7BED21,165.0,0.04,5.9,,,,,2024-01-04 00:01:00.000,2024-01-04 04:20:06.643
14484CA7BED21,169.0,0.0,5.9,,,,,2024-01-04 00:06:00.000,2024-01-04 04:20:10.450
14484CA7BED21,164.0,0.05,5.9,,,,,2024-01-04 00:11:00.000,2024-01-04 04:20:15.612
14484CA7BED21,165.0,0.04,5.9,,,,,2024-01-04 00:16:00.000,2024-01-04 04:20:23.243
14484CA7BED21,170.0,0.0,5.9,,,,,2024-01-04 00:21:00.000,2024-01-04 04:20:29.299
14484CA7BED21,167.0,0.02,5.9,,,,,2024-01-04 00:26:00.000,2024-01-04 04:20:37.056
14484CA7BED21,170.0,0.0,5.9,,,,,2024-01-04 00:31:00.000,2024-01-04 04:20:39.787
14484CA7BED21,167.0,0.02,5.9,,,,,2024-01-04 00:36:00.000,2024-01-04 04:20:43.797
14484CA7BED21,165.0,0.04,5.9,,,,,2024-01-04 00:41:00.000,2024-01-04 04:20:51.962
14484CA7BED21,170.0,0.0,5.9,,,,,2024-01-04 00:46:00.000,2024-01-04 04:21:02.294
14484CA7BED21,164.0,0.05,5.9,,,,,2024-01-04 00:51:00.000,2024-01-04 04:21:09.368
14484CA7BED21,165.0,0.04,5.9,,,,,2024-01-04 01:02:30.000,2024-01-04 04:21:13.881
14484CA7BED21,166.0,0.03,5.9,,,,,2024-01-04 01:17:00.000,2024-01-04 06:00:16.936
14484CA7BED21,170.0,0.0,5.9,,,,,2024-01-04 01:22:00.000,2024-01-04 06:00:21.996
14484CA7BED21,164.0,0.05,5.9,,,,,2024-01-04 01:27:00.000,2024-01-04 06:00:27.578
14484CA7BED21,165.0,0.04,5.9,,,,,2024-01-04 01:37:00.000,2024-01-04 06:00:33.577
14484CA7BED21,165.0,0.04,5.9,,,,,2024-01-04 01:42:00.000,2024-01-04 06:00:35.634
14484CA7BED21,165.0,0.04,5.9,,,,,2024-01-04 01:47:00.000,2024-01-04 06:00:39.500
14484CA7BED21,165.0,0.04,5.9,,,,,2024-01-04 01:52:00.000,2024-01-04 06:00:43.830
14484CA7BED21,165.0,0.04,5.9,,,,,2024-01-04 01:57:00.000,2024-01-04 06:00:49.702
14484CA7BED21,170.0,0.0,5.9,,,,,2024-01-04 02:02:00.000,2024-01-04 06:00:52.822
14484CA7BED21,165.0,0.04,5.9,,,,,2024-01-04 02:07:00.000,2024-01-04 06:00:59.022
14484CA7BED21,170.0,0.0,5.9,,,,,2024-01-04 02:12:00.000,2024-01-04 06:01:02.583
14484CA7BED21,169.0,0.0,5.9,,,,,2024-01-04 02:17:00.000,2024-01-04 06:01:06.651
14484CA7BED21,165.0,0.04,5.9,,,,,2024-01-04 02:22:00.000,2024-01-04 06:01:10.584
14484CA7BED21,170.0,0.0,5.9,,,,,2024-01-04 02:27:00.000,2024-01-04 06:01:14.158
14484CA7BED21,164.0,0.05,5.9,,,,,2024-01-04 02:32:00.000,2024-01-04 06:01:18.942
14484CA7BED21,165.0,0.04,5.9,,,,,2024-01-04 02:37:00.000,2024-01-04 06:01:22.794
14484CA7BED21,164.0,0.05,6.3,,,,,2024-01-04 02:42:00.000,2024-01-04 06:01:26.118
14484CA7BED21,165.0,0.04,6.3,,,,,2024-01-04 02:47:00.000,2024-01-04 06:01:30.861
14484CA7BED21,169.0,0.0,6.3,,,,,2024-01-04 02:52:00.000,2024-01-04 06:01:35.125
14484CA7BED21,170.0,0.0,6.3,,,,,2024-01-04 02:57:00.000,2024-01-04 06:01:39.645
14484CA7BED21,165.0,0.04,6.3,,,,,2024-01-04 03:02:00.000,2024-01-04 06:01:43.046
14484CA7BED21,165.0,0.04,6.3,,,,,2024-01-04 03:12:00.000,2024-01-04 06:01:53.335
14484CA7BED21,165.0,0.04,6.3,,,,,2024-01-04 03:17:00.000,2024-01-04 06:01:58.068
14484CA7BED21,165.0,0.04,6.3,,,,,2024-01-04 03:22:00.000,2024-01-04 06:02:04.325
14484CA7BED21,169.0,0.0,6.3,,,,,2024-01-04 03:27:00.000,2024-01-04 06:02:15.369
14484CA7BED21,164.0,0.05,6.3,,,,,2024-01-04 03:37:00.000,2024-01-04 06:02:40.160
14484CA7BED21,165.0,0.04,6.3,,,,,2024-01-04 03:42:00.000,2024-01-04 06:02:47.507
14484CA7BED21,167.0,0.02,6.3,,,,,2024-01-04 03:47:00.000,2024-01-04 06:02:54.322
14484CA7BED21,168.0,0.01,6.3,,,,,2024-01-04 03:52:00.000,2024-01-04 06:03:01.069
14484CA7BED21,163.0,0.06,6.3,,,,,2024-01-04 03:57:00.000,2024-01-04 06:03:07.149
14484CA7BED21,164.0,0.05,6.3,,,,,2024-01-04 04:02:00.000,2024-01-04 06:03:11.897
14484CA7BED21,191.0,0.0,6.3,,,,,2024-01-04 04:07:00.000,2024-01-04 06:03:16.247
14484CA7BED21,165.0,0.04,6.3,,,,,2024-01-04 04:17:00.000,2024-01-04 06:03:25.919
14484CA7BED21,165.0,0.04,6.2,,,,,2024-01-04 04:22:00.000,2024-01-04 06:03:28.894
14484CA7BED21,164.0,0.05,6.2,,,,,2024-01-04 04:27:00.000,2024-01-04 06:03:39.573
14484CA7BED21,164.0,0.05,6.2,,,,,2024-01-04 04:32:00.000,2024-01-04 06:03:42.930
14484CA7BED21,170.0,0.0,6.2,,,,,2024-01-04 04:42:00.000,2024-01-04 06:03:47.748
14484CA7BED21,165.0,0.04,6.2,,,,,2024-01-04 04:47:00.000,2024-01-04 06:03:54.333
14484CA7BED21,168.0,0.01,6.2,,,,,2024-01-04 04:52:00.000,2024-01-04 06:03:58.880
14484CA7BED21,169.0,0.0,6.2,,,,,2024-01-04 04:57:00.000,2024-01-04 06:04:03.063
14484CA7BED21,170.0,0.0,6.2,,,,,2024-01-04 05:02:00.000,2024-01-04 06:04:04.823
14484CA7BED21,164.0,0.05,6.2,,,,,2024-01-04 05:07:00.000,2024-01-04 06:04:07.705
14484CA7BED21,165.0,0.04,6.2,,,,,2024-01-04 05:12:00.000,2024-01-04 06:04:11.493
14484CA7BED21,165.0,0.04,6.2,,,,,2024-01-04 05:17:00.000,2024-01-04 06:04:14.961
14484CA7BED21,164.0,0.05,6.2,,,,,2024-01-04 05:22:00.000,2024-01-04 06:04:18.748
14484CA7BED21,191.0,0.0,6.2,,,,,2024-01-04 05:27:00.000,2024-01-04 06:04:20.600
14484CA7BED21,170.0,0.0,6.2,,,,,2024-01-04 05:32:00.000,2024-01-04 06:04:26.417
14484CA7BED21,165.0,0.04,6.2,,,,,2024-01-04 05:37:00.000,2024-01-04 06:04:29.673
14484CA7BED21,165.0,0.04,6.2,,,,,2024-01-04 05:42:00.000,2024-01-04 06:04:34.812
14484CA7BED21,164.0,0.05,6.2,,,,,2024-01-04 05:47:00.000,2024-01-04 06:04:38.092
14484CA7BED21,164.0,0.05,6.2,,,,,2024-01-04 05:52:00.000,2024-01-04 06:04:42.319
14484CA7BED21,169.0,0.0,6.2,,,,,2024-01-04 05:57:00.000,2024-01-04 06:04:46.275
14484CA7BED21,165.0,0.04,5.9,,,,,2024-01-04 06:04:30.000,2024-01-04 07:40:36.116
14484CA7BED21,164.0,0.05,5.9,,,,,2024-01-04 06:09:00.000,2024-01-04 07:40:40.854
14484CA7BED21,170.0,0.0,5.9,,,,,2024-01-04 06:14:00.000,2024-01-04 07:40:47.085
14484CA7BED21,169.0,0.0,5.9,,,,,2024-01-04 06:24:00.000,2024-01-04 07:40:57.547
14484CA7BED21,170.0,0.0,5.9,,,,,2024-01-04 06:34:00.000,2024-01-04 07:41:08.909
14484CA7BED21,163.0,0.06,5.9,,,,,2024-01-04 06:39:00.000,2024-01-04 07:41:13.968
14484CA7BED21,165.0,0.04,5.9,,,,,2024-01-04 06:44:00.000,2024-01-04 07:41:23.720
14484CA7BED21,165.0,0.04,5.9,,,,,2024-01-04 06:49:00.000,2024-01-04 07:41:31.158
14484CA7BED21,164.0,0.05,5.9,,,,,2024-01-04 06:54:00.000,2024-01-04 07:41:33.739
14484CA7BED21,170.0,0.0,5.9,,,,,2024-01-04 06:59:00.000,2024-01-04 07:41:38.290
14484CA7BED21,171.0,0.0,5.9,,,,,2024-01-04 07:04:00.000,2024-01-04 07:41:43.576
14484CA7BED21,165.0,0.04,5.9,,,,,2024-01-04 07:14:00.000,2024-01-04 07:41:54.980
14484CA7BED21,164.0,0.05,5.9,,,,,2024-01-04 07:19:00.000,2024-01-04 07:41:55.106
14484CA7BED21,164.0,0.05,5.9,,,,,2024-01-04 07:24:00.000,2024-01-04 07:41:58.079
14484CA7BED21,164.0,0.05,5.9,,,,,2024-01-04 07:39:00.000,2024-01-04 07:42:11.482
14484CA7BED21,169.0,0.0,6.2,,,,,2024-01-04 07:44:00.000,2024-01-04 09:31:07.623
14484CA7BED21,164.0,0.05,6.2,,,,,2024-01-04 07:49:00.000,2024-01-04 09:31:12.578
14484CA7BED21,170.0,0.0,6.2,,,,,2024-01-04 07:54:00.000,2024-01-04 09:31:17.648
14484CA7BED21,165.0,0.04,6.2,,,,,2024-01-04 07:59:00.000,2024-01-04 09:31:22.653
14484CA7BED21,165.0,0.04,6.2,,,,,2024-01-04 08:04:00.000,2024-01-04 09:31:28.126
14484CA7BED21,167.0,0.02,6.2,,,,,2024-01-04 08:09:00.000,2024-01-04 09:31:33.397
14484CA7BED21,165.0,0.04,6.2,,,,,2024-01-04 08:14:00.000,2024-01-04 09:31:38.577
14484CA7BED21,170.0,0.0,6.2,,,,,2024-01-04 08:19:00.000,2024-01-04 09:31:43.062
14484CA7BED21,165.0,0.04,6.2,,,,,2024-01-04 08:24:00.000,2024-01-04 09:31:48.537
14484CA7BED21,165.0,0.04,6.2,,,,,2024-01-04 08:29:00.000,2024-01-04 09:31:53.202
14484CA7BED21,165.0,0.04,6.2,,,,,2024-01-04 08:34:00.000,2024-01-04 09:31:58.380
14484CA7BED21,165.0,0.04,6.2,,,,,2024-01-04 08:39:00.000,2024-01-04 09:32:03.602
14484CA7BED21,165.0,0.04,6.2,,,,,2024-01-04 08:49:00.000,2024-01-04 09:32:13.780
14484CA7BED21,165.0,0.04,6.2,,,,,2024-01-04 08:59:00.000,2024-01-04 09:32:24.033
14484CA7BED21,165.0,0.04,6.2,,,,,2024-01-04 09:04:00.000,2024-01-04 09:32:30.453
14484CA7BED21,169.0,0.0,6.2,,,,,2024-01-04 09:09:00.000,2024-01-04 09:32:35.539
14484CA7BED21,165.0,0.04,6.2,,,,,2024-01-04 09:14:00.000,2024-01-04 09:32:40.612
14484CA7BED21,165.0,0.04,6.2,,,,,2024-01-04 09:19:00.000,2024-01-04 09:32:45.841
14484CA7BED21,165.0,0.04,6.1,,,,,2024-01-04 09:32:30.000,2024-01-04 11:08:42.454
14484CA7BED21,164.0,0.05,6.1,,,,,2024-01-04 09:37:00.000,2024-01-04 11:08:47.286
14484CA7BED21,165.0,0.04,6.1,,,,,2024-01-04 09:42:00.000,2024-01-04 11:08:52.176
14484CA7BED21,165.0,0.04,6.1,,,,,2024-01-04 09:52:00.000,2024-01-04 11:09:01.291
14484CA7BED21,170.0,0.0,6.1,,,,,2024-01-04 09:57:00.000,2024-01-04 11:09:03.495
14484CA7BED21,164.0,0.05,6.1,,,,,2024-01-04 10:02:00.000,2024-01-04 11:09:06.175
14484CA7BED21,165.0,0.04,6.1,,,,,2024-01-04 10:07:00.000,2024-01-04 11:09:10.347
14484CA7BED21,170.0,0.0,6.1,,,,,2024-01-04 10:12:00.000,2024-01-04 11:09:14.175
14484CA7BED21,163.0,0.06,6.1,,,,,2024-01-04 10:17:00.000,2024-01-04 11:09:17.761
14484CA7BED21,165.0,0.04,6.1,,,,,2024-01-04 10:22:00.000,2024-01-04 11:09:21.728
14484CA7BED21,165.0,0.04,6.1,,,,,2024-01-04 10:27:00.000,2024-01-04 11:09:25.357
14484CA7BED21,165.0,0.04,6.1,,,,,2024-01-04 10:32:00.000,2024-01-04 11:09:29.294
14484CA7BED21,165.0,0.04,6.1,,,,,2024-01-04 10:47:00.000,2024-01-04 11:09:42.706
14484CA7BED21,165.0,0.04,6.1,,,,,2024-01-04 10:52:00.000,2024-01-04 11:09:45.892
14484CA7BED21,167.0,0.02,6.1,,,,,2024-01-04 10:57:00.000,2024-01-04 11:09:50.299
14484CA7BED21,165.0,0.04,6.1,,,,,2024-01-04 11:02:00.000,2024-01-04 11:09:53.694
14484CA7BED21,171.0,0.0,6.1,,,,,2024-01-04 11:07:00.000,2024-01-04 11:09:57.408
14484CA7BED21,165.0,0.04,6.2,,,,,2024-01-04 11:12:00.000,2024-01-04 12:48:43.153
14484CA7BED21,165.0,0.04,6.2,,,,,2024-01-04 11:17:00.000,2024-01-04 12:48:56.065
14484CA7BED21,165.0,0.04,6.2,,,,,2024-01-04 11:22:00.000,2024-01-04 12:48:58.631
14484CA7BED21,164.0,0.05,6.2,,,,,2024-01-04 11:27:00.000,2024-01-04 12:49:04.349
14484CA7BED21,167.0,0.02,6.2,,,,,2024-01-04 11:37:00.000,2024-01-04 12:49:14.569
14484CA7BED21,164.0,0.05,6.2,,,,,2024-01-04 11:42:00.000,2024-01-04 12:49:21.745
14484CA7BED21,170.0,0.0,6.2,,,,,2024-01-04 11:47:00.000,2024-01-04 12:49:27.452
14484CA7BED21,165.0,0.04,6.2,,,,,2024-01-04 11:52:00.000,2024-01-04 12:49:32.608
14484CA7BED21,165.0,0.04,6.2,,,,,2024-01-04 11:57:00.000,2024-01-04 12:49:37.914
14484CA7BED21,165.0,0.04,6.2,,,,,2024-01-04 12:02:00.000,2024-01-04 12:49:43.088
14484CA7BED21,164.0,0.05,6.2,,,,,2024-01-04 12:07:00.000,2024-01-04 12:49:47.759
14484CA7BED21,164.0,0.05,6.2,,,,,2024-01-04 12:12:00.000,2024-01-04 12:49:50.911
14484CA7BED21,167.0,0.02,6.2,,,,,2024-01-04 12:17:00.000,2024-01-04 12:49:54.444
14484CA7BED21,165.0,0.04,6.2,,,,,2024-01-04 12:22:00.000,2024-01-04 12:49:58.128
14484CA7BED21,164.0,0.05,6.2,,,,,2024-01-04 12:27:00.000,2024-01-04 12:50:03.756
14484CA7BED21,164.0,0.05,6.2,,,,,2024-01-04 12:32:00.000,2024-01-04 12:50:07.306
14484CA7BED21,165.0,0.04,6.2,,,,,2024-01-04 12:37:00.000,2024-01-04 12:50:11.090
14484CA7BED21,164.0,0.05,6.2,,,,,2024-01-04 12:42:00.000,2024-01-04 12:50:16.094
14484CA7BED21,165.0,0.04,6.2,,,,,2024-01-04 12:47:00.000,2024-01-04 12:50:22.457
14484CA7BED21,164.0,0.05,6.3,,,,,2024-01-04 12:52:00.000,2024-01-04 14:28:43.624
14484CA7BED21,165.0,0.04,6.3,,,,,2024-01-04 12:57:00.000,2024-01-04 14:28:47.400
14484CA7BED21,165.0,0.04,6.3,,,,,2024-01-04 13:02:00.000,2024-01-04 14:28:55.119
14484CA7BED21,165.0,0.04,6.3,,,,,2024-01-04 13:07:00.000,2024-01-04 14:29:01.778
14484CA7BED21,165.0,0.04,6.3,,,,,2024-01-04 13:17:00.000,2024-01-04 14:29:13.124
14484CA7BED21,169.0,0.0,6.3,,,,,2024-01-04 13:22:00.000,2024-01-04 14:29:15.275
14484CA7BED21,165.0,0.04,6.3,,,,,2024-01-04 13:27:00.000,2024-01-04 14:29:20.706
14484CA7BED21,165.0,0.04,6.3,,,,,2024-01-04 13:32:00.000,2024-01-04 14:29:25.578
14484CA7BED21,165.0,0.04,6.3,,,,,2024-01-04 13:37:00.000,2024-01-04 14:29:30.675
14484CA7BED21,170.0,0.0,6.3,,,,,2024-01-04 13:42:00.000,2024-01-04 14:29:36.387
14484CA7BED21,165.0,0.04,6.3,,,,,2024-01-04 13:47:00.000,2024-01-04 14:29:43.383
